TITLE,DESCRIÇAO,TAGS,QUANTIDADE DE RESPOSTAS,DATA CRIAÇÃO,DATA PRIMEIRA RESP.,FOI RESPONDIDA,TEMPO (Horas) ENTRE PERGUNTA E 1ª RESPOSTA,TÍTULO TOTALMENTE EM CAIXA ALTA,TÍTULO PARCIALMENTE EM CAIXA ALTA,TÍTULO QUE RESUMA O PROBLEMA,TÍTULO CURTO (Até 3 palavras),TÍTULO TAMANHO MÉDIO (de 4 a 8 palavras),TÍTULO COERENTE COM A DESCRIÇÃO,TÍTULO OBJETIVO,TÍTULO CLARO,TÍTULO ESCRITO USANDO A NORMA CULTA DA LÍNGUA
"Como resolver e desativar mensagem ""o Windows detectou um problema de disco rígido""?","estava usando meu computador normalmente e apareceu um erro dizendo que meu disco rígido possui problemas e que eu preciso fazer backup das informações importantes mais rápido possível,","[Computadores e Internet, Software]",26,Wed Jul 26 22:04:27 BRT 2017,Sun Jul 30 22:04:29 BRT 2017,true,96
Como resolver o erro de instalação do Windows?,,"[Computadores e Internet, Software]",23,Wed Jul 26 22:04:29 BRT 2017,Thu Jul 27 22:04:31 BRT 2017,true,24
Meu PC esta sem som!!?,"O volume ta normal, o problema é que ele não reproduz nenhum som. Como resolver?","[Computadores e Internet, Software]",4,Sun Jul 30 22:04:40 BRT 2017,Mon Jul 31 17:04:41 BRT 2017,true,19
O Windows 10 deveria ser proibido por ser o pior Windows da história?,"Chega a ser pior que o Vista, congela muito. E meu PC é top.","[Computadores e Internet, Software]",8,Thu Jul 27 22:04:42 BRT 2017,Fri Jul 28 22:04:43 BRT 2017,true,24
UTorrent tem vírus ?,"Toda vez que eu faço download pelo utorrent,o avast sempre detecta uma ameaça na pasta do utorrent no appdata,tem risco de ter vírus (OBS.é toda hora mesmo)","[Computadores e Internet, Software]",9,Tue Jul 25 22:04:44 BRT 2017,Wed Jul 26 22:04:45 BRT 2017,true,24
Em quem você vai votar em 2018?,E qual você acha que vai ser o cenário eleitoral? Joaquim Barbosa? Bolsonaro? Lula? Marina? Aécio? Moro?,"[Governo e Política, Eleições]",34,Thu Jul 27 22:04:57 BRT 2017,Sun Jul 30 22:04:59 BRT 2017,true,72
A partir de quando o voto será facultativo ??,,"[Governo e Política, Eleições]",22,Fri Jul 28 22:04:59 BRT 2017,Sat Jul 29 22:05:01 BRT 2017,true,24
Bolsonaro é racista?,"A frase que ele disse responde tudo, eu apoiava ele até ler isso: http://veja.abril.com.br/brasil/bolsonaro-e-acusado-de-racismo-por-frase-em-palestra-na-hebraica/ Vou de Bolsonaro 2018!!! Ele não é racista, já vi fotos dele com negros, no mais ele se expressou mal. Fui muito tolo em fazer essa pergunta. É Bolsonaro 2018, para um país melhor e sem corrupção!!!!","[Governo e Política, Eleições]",9,Sat Jul 29 22:05:19 BRT 2017,Sat Jul 29 22:05:22 BRT 2017,true,0
"Se eu não apoiar o Bolsonaro, serei Comunista?",,"[Governo e Política, Eleições]",6,Sun Jul 30 22:05:25 BRT 2017,Mon Jul 31 01:05:27 BRT 2017,true,3
"Você também votaria na dilma, a GÊNIA, se ela se candidatasse em 2018?",KKKKKKKKKKKK,"[Governo e Política, Eleições]",12,Wed Jul 26 22:05:32 BRT 2017,Thu Jul 27 22:05:32 BRT 2017,true,24
Lula ou Jair bolsonaro pra 2018?,,"[Governo e Política, Embaixadas e Consulados]",13,Tue Jul 25 22:05:47 BRT 2017,Wed Jul 26 22:05:49 BRT 2017,true,24
O que é que uma pessoa não Brasileira precisa ter pra tirar cidadania no brasil?,,"[Governo e Política, Embaixadas e Consulados]",8,Mon Jul 31 22:05:49 BRT 2017,Mon Jul 31 22:05:51 BRT 2017,true,0
Pq é que a PF não está emitindo passaporte?,,"[Governo e Política, Embaixadas e Consulados]",7,Mon Jul 31 22:05:51 BRT 2017,Mon Jul 31 22:05:54 BRT 2017,true,0
Qual a maneira mais rapida e facil de se conseguir a cidadania americana?,,"[Governo e Política, Embaixadas e Consulados]",5,Mon Jul 31 22:05:54 BRT 2017,Mon Jul 31 22:05:56 BRT 2017,true,0
Como pode os espelhos serem reais se os nossos olhos não são reais?,,"[Governo e Política, Embaixadas e Consulados]",23,Mon Jul 31 22:05:56 BRT 2017,Mon Jul 31 22:05:58 BRT 2017,true,0
Bolsonaro 2018?,quem vai votar no bolsonaro ai gente?,"[Governo e Política, Embaixadas e Consulados]",4,Mon Jul 31 22:05:58 BRT 2017,Mon Jul 31 22:05:59 BRT 2017,true,0
"É verdade que o Eduardo Bolsonaro ( Filho do Jair Bolsonaro) tambem pretende ser presidente depois do pai?",,"[Governo e Política, Embaixadas e Consulados]",4,Mon Jul 31 22:06:01 BRT 2017,Mon Jul 31 22:06:03 BRT 2017,true,0
"Maldito Chico Xavier, pq dissestes que tem vida no Sol e em Marte, agora viramos chacota e nossa doutrina perdeu toda credibilidade?",,"[Governo e Política, Embaixadas e Consulados]",12,Mon Jul 31 22:06:04 BRT 2017,Mon Jul 31 22:06:07 BRT 2017,true,0
"Seria Jair Bolsonaro , única solução dessa nação?",,"[Governo e Política, Embaixadas e Consulados]",6,Mon Jul 31 22:06:09 BRT 2017,Mon Jul 31 22:06:11 BRT 2017,true,0
Jair bolsonaro é racista e homofóbico?,,"[Governo e Política, Embaixadas e Consulados]",6,Mon Jul 31 22:06:14 BRT 2017,Mon Jul 31 22:06:15 BRT 2017,true,0
"Por que paises como Japão, Uruguai são legalizados o aborto?",,"[Governo e Política, Embaixadas e Consulados]",5,Mon Jul 31 22:06:15 BRT 2017,Mon Jul 31 22:06:18 BRT 2017,true,0
Porque a REDE GLOBO não tá nem aí pro quebra-pau no Estado do Espírito Santo?,,"[Governo e Política, Embaixadas e Consulados]",6,Mon Jul 31 22:06:24 BRT 2017,Mon Jul 31 22:06:26 BRT 2017,true,0
TRUMP E MAÇOM?,,"[Governo e Política, Embaixadas e Consulados]",4,Mon Jul 31 22:06:26 BRT 2017,Mon Jul 31 22:06:28 BRT 2017,true,0
TEMER não cai mesmo com provas de corrupção poque o povo que saiu as ruas contra DILMA estão envergonhado por ter batido panela errado?,,"[Governo e Política, Governo]",10,Sun Jul 30 22:06:34 BRT 2017,Mon Jul 31 20:06:36 BRT 2017,true,22
O que vocês acham do João Dória?,"Por favor. Detalhes. Bem, ele aparentemente é um cara que se diz Liberal e tal. Só não sei se votaria nele para presidente em 2018. Preciso pensar, ainda. Decidido. Um Esquerda que se disfarça de Direita. Com certeza não votarei nele.","[Governo e Política, Governo]",8,Sun Jul 30 22:06:37 BRT 2017,Mon Jul 31 21:13:39 BRT 2017,true,23
Você acredita em políticos salvadores da pátria?,,"[Governo e Política, Governo]",12,Fri Jul 28 22:06:40 BRT 2017,Sun Jul 30 22:06:41 BRT 2017,true,48
O que você acha sobre a política de imigração?,,"[Governo e Política, Governo]",19,Wed Jul 26 22:06:41 BRT 2017,Sat Jul 29 22:06:42 BRT 2017,true,72
PORQUE O BRASILEIRO FOI TÃO BURRO A PONTO DE TIRAR A DILMA DO GOVERNO E AGR RECLAMAM DO TEMMER?,"Achei um absurdo o impeachment, tiraram uma pessoa honesta e deixaram o bandido golpista, depois de tudo que a Dilma e o Lula fez por nós, sou pt até a morte, e sinceramente, vocês são mt burros. O pior do Brasil é o brasileiro!!","[Governo e Política, Governo]",9,Thu Jul 27 22:06:49 BRT 2017,Sun Jul 30 23:06:50 BRT 2017,true,73
Agente penitenciários tem moral para pedirem aumento salarial ?,,"[Governo e Política, Governo]",6,Fri Jul 28 22:06:54 BRT 2017,Fri Jul 28 22:06:56 BRT 2017,true,0
Governo não deixa escapar nada no Brasil?,"Até a netflox, spotify vai ter impostos, nada no Brasil vai para frente, o que está quebrando a concorrência é a economia é esses impostos altíssimos que o governo coloca.","[Governo e Política, Governo]",10,Wed Jul 26 22:07:07 BRT 2017,Thu Jul 27 22:07:13 BRT 2017,true,24
Por que os jovens estão caindo no discurso entreguista de privatizar tudo?,"Esse neoliberalismo porco está manipulando a cabeça dos jovens, os judeus banqueiros estão sugando as nossas riquezas, o nosso pré-sal, a nossa floresta Amazônica, e esses imbecis batem palmas, achando que se tornarão um país de primeiro mundo... eu desisto,o Brasil nunca irá sair do colonialismo...","[Governo e Política, Governo]",7,Wed Jul 26 22:07:13 BRT 2017,Fri Jul 28 22:07:18 BRT 2017,true,48
Imigração: países ricos X países pobres?,"Quem deve se proteger mais da imigração: países pobres ou países ricos? R: Geralmente nos países mais ricos ocorrem maior imigração por oferecer mais empregos com salários mais altos. Por isso, os países mais ricos devem tomar mais cuidados com a imigração. Sem controle de imigração, os países ricos tenderiam a...","[Governo e Política, Imigração]",17,Mon Jul 17 22:07:23 BRT 2017,Mon Jul 31 22:07:25 BRT 2017,true,336
"É possivel trabalha no japão não sendo descendente e nem tendo conjuge descendente de japonês?","Tenho 21 anos , a opção de ir para o japão estudar não é viavel , então gostaria de saber se tem como arrumar algum emprego , sei que seria dificil , mas existe a chance ?","[Governo e Política, Imigração]",4,Mon Jul 24 22:07:25 BRT 2017,Mon Jul 24 22:07:27 BRT 2017,true,0
Quais são os países desenvolvidos que são mais fáceis de imigrar?,"EUA e Japão tem um sistema de imigração muito ruim, rígido, é difícil. Migrar para morar e trabalhar, não turismo. Se puderem me ajudar com essa, fico grato.","[Governo e Política, Imigração]",6,Mon Jul 24 22:07:27 BRT 2017,Mon Jul 31 22:07:28 BRT 2017,true,168
"Vamos mudar para a Venezuela,Síria,Coreia do Norte....O Brasir tá terrível. ""Ame-o ou deixe-o.""O ""papai"" Temer....?","num quer que eu ande com minha Ferrari...!!!!A ""gasosa"" subiu... Daqui a pouco sobe o caviar,vinho francês,,...... Volte ""tia"" Dilma....nós te amamos.....I Love ou.....kkkkkkk","[Governo e Política, Imigração]",4,Mon Jul 24 22:07:28 BRT 2017,Mon Jul 31 22:07:30 BRT 2017,true,168
"é dificil ficar rico?, porque?",,"[Governo e Política, Imigração]",11,Mon Jul 17 22:07:30 BRT 2017,Mon Jul 31 22:07:31 BRT 2017,true,336
"Sou filha de pai e mãe portugueses, O meu sangue é português?",,"[Governo e Política, Imigração]",5,Mon Jul 31 22:07:31 BRT 2017,Mon Jul 31 22:07:33 BRT 2017,true,0
O que os imigrante Haitianos fazem ai na sua cidade?,aqui na minha cidade eles vendem relogios de quinta categorias e outra imundices.,"[Governo e Política, Imigração]",5,Mon Jul 31 22:07:36 BRT 2017,Mon Jul 31 22:07:38 BRT 2017,true,0
Por que o Vaticano não acaba de uma vez por todas com o Estado Islâmico?,,"[Governo e Política, Imigração]",9,Mon Jul 31 22:07:41 BRT 2017,Mon Jul 31 22:07:42 BRT 2017,true,0
Presidente vetou?,"O dispositivo que concedia ao migrante direitos equivalentes aos do cidadão brasileiro, como livre acesso a serviços de saúde. OQ VC ACHA DISSO","[Governo e Política, Imigração]",4,Mon Jul 31 22:07:42 BRT 2017,Mon Jul 31 22:07:44 BRT 2017,true,0
"Por que a filha da pu,ta da Globo não escracha o "" paraíba"" do Renan Calheiros e o Temer, como faz com o Lula?",,"[Governo e Política, Imigração]",12,Mon Jul 31 22:07:45 BRT 2017,Mon Jul 31 22:07:47 BRT 2017,true,0
Porquê Deus criou pessoas bonitas e feias?,"Porquê aquele vagabundo foi tão injusto? Sem aquele papo retardado ""Deus não olha aparência"", ""Para Deus todos somos bonitos"". Se Deus sonda o coração, aparência não mudaria valores. Então não teria tido o minimo trabalho criando a probabilidade genética e a diversidade física. E ainda nos...","[Governo e Política, Imigração]",7,Mon Jul 31 22:07:48 BRT 2017,Mon Jul 31 22:07:50 BRT 2017,true,0
Brasil X Canadá X E.U.A. Se vc tivesse que escolher um desses 3 países para viver. Qual escolheria e o por quê ?,,"[Governo e Política, Imigração]",7,Mon Jul 31 22:07:56 BRT 2017,Mon Jul 31 22:07:59 BRT 2017,true,0
"Pensão vitalicia, após o falecimento do beneficiado, o filho poderá pagar a contribuição para continuar recebendo a pensão?",,"[Governo e Política, Lei e Ética]",20,Fri Jul 28 22:08:04 BRT 2017,Sat Jul 29 22:08:06 BRT 2017,true,24
Virou modinha dizer que é conservador?,"Estou vendo muitos jovens dizendo que são conservadores, mas nunca leram a Bíblia, não praticam os ensinamentos de Jesus, ficam defendendo os Judeus sendo que Cristão de verdade odeia Judeu, fazem sexo com varias mulheres, defendem Estado mínimo e privatizar tudo...e por aí vai","[Governo e Política, Lei e Ética]",7,Sat Jul 29 22:08:06 BRT 2017,Sun Jul 30 22:08:07 BRT 2017,true,24
"Se eu fiz certidão de nascimento em uma cidade de Pernambuco e identidade em outra Cidade, em qual eu voto?","Ex : eu fiz a certidão em Caruaru, e a carteira de identidade em Recife na identidade mostra onde foi feito a certidão mas mostra onde foi feito a identidade também. em qual cidade irei votar na época de eleições?","[Governo e Política, Lei e Ética]",23,Thu Jul 27 22:08:08 BRT 2017,Sat Jul 29 22:08:10 BRT 2017,true,48
Pode o STF legislar e aprovar medidas sem consenso popular?,"Quando o STF assume uma atribuição que é dada ao parlamento e passa a legislar arbitrariamente sem consenso popular estamos passando a viver em uma juristocracia, e não em uma democracia. Seria possível um presidente de pulso com uma base aliada sólida no parlamento travar uma guerra com a suprema corte? E quem...","[Governo e Política, Lei e Ética]",4,Mon Jul 31 17:08:12 BRT 2017,Mon Jul 31 20:08:13 BRT 2017,true,3
"Combustível Mais caro que nos Países vizinhos, porque?","Gostaria de perguntar aos especialistas no assunto, o porquê que nossa gasolina é mais cara do que nos países vizinhos. gente, é inadmissível pagarmos mais que o dobro, enquanto lá nos ""hermanos"" se pode abastecer bem mais barato. Alguém explique se for possível tal explicação.","[Governo e Política, Lei e Ética]",8,Fri Jul 28 22:08:13 BRT 2017,Mon Jul 31 11:08:15 BRT 2017,true,61
Uma pessoa me roubou um livro q eu estava fazendo era muito importante p/ mim me mandou mensagem dizendo q colocou no fogo posso processar?,,"[Governo e Política, Lei e Ética]",5,Wed Jul 26 22:08:24 BRT 2017,Thu Jul 27 22:08:25 BRT 2017,true,24
Qual é a sua opinião qto ao presidente Michel Temer por oficiais do exército nas ruas do RJ?,,"[Governo e Política, Militares]",8,Fri Jul 28 22:08:30 BRT 2017,Fri Jul 28 22:08:31 BRT 2017,true,0
Vcs acham q a coreia do norte vai mesmo lançar uma bomba nuclear nos EUA?,,"[Governo e Política, Militares]",7,Fri Jul 28 22:08:31 BRT 2017,Fri Jul 28 22:08:31 BRT 2017,true,0
Ano que vem vou fazer 18 e voi ter que me alistar mas eu estou muito atrasado na escola (17 anos 6 serie) oque eu faço para não ir?pfv ajuda?,,"[Governo e Política, Militares]",17,Tue Jul 25 22:08:31 BRT 2017,Tue Jul 25 22:08:32 BRT 2017,true,0
Quais são os documentos exigidos pra entrar nos EUA?,,"[Governo e Política, Militares]",5,Fri Jul 28 22:08:34 BRT 2017,Fri Jul 28 22:08:35 BRT 2017,true,0
Policial ou exercito? qual voce acham melhor eu entrar (moro em SP) e particulamente prefiro ser policial?,,"[Governo e Política, Militares]",4,Fri Jul 28 22:08:36 BRT 2017,Sat Jul 29 22:08:37 BRT 2017,true,24
Sobre o tiro de guerra!?,"Estou com medo de servi, sou baixo não parece muito de acordo com minha idade... Meu maior medo é oque eles fazem lá, pois sou meio fraco... NÃO QUERO SERVI O TIRO! Também estou com medo do tenente, falam que tem tenentes que são gente ruim. Vou ter que ir da qui ah 20 ou 23 dias. O que faço?","[Governo e Política, Militares]",4,Thu Jul 27 22:08:38 BRT 2017,Thu Jul 27 22:08:38 BRT 2017,true,0
GLR ME AJUDEM AQUI ISSO SIGNIFICA QUE FUI DISPENSADO?,"- Caso ainda não tenha solicitado ou recebido o seu Certificado de Dispensa de Incorporação (CDI), compareça na JSM 04/050 - SAO PAULO (SANTO AMARO); - Local: RUA DARWIN, 185, SANTO AMARO, SAO PAULO - SP; - Data Agendada: 15/09/2017;","[Governo e Política, Militares]",4,Wed Jul 26 22:08:38 BRT 2017,Thu Jul 27 22:08:40 BRT 2017,true,24
Você apoia o fim do alistamento militar obrigatório?,Caso seja contra o alistamento obrigatório entre nesse link no site do senado e apoie esse projeto de lei! https://www12.senado.leg.br/ecidadania/v...,"[Governo e Política, Militares]",5,Tue Jul 25 22:08:42 BRT 2017,Tue Jul 25 22:08:43 BRT 2017,true,0
Se o Brasil começar a produzir armas nucleares os EUA atacam o Brasil ?,"eu não entendo por que os outros países não podem ter essas armas. só os EUA que querem ter a Coreia do Norte é um país comunista horrível, ok, é verdade, mas produzir armas é um direito deles, eles podem fazer o que quiserem dentro do território deles, os EUA não tem nada que se envolver (e muito menos usar...","[Governo e Política, Organizações Internacionais]",8,Sun Jul 30 22:08:52 BRT 2017,Sun Jul 30 22:08:55 BRT 2017,true,0
"Porque no brasil, não tem pena de morte e nem prisão perpétua?",Esse país é um lixo.,"[Governo e Política, Organizações Internacionais]",8,Mon Jul 17 22:08:56 BRT 2017,Mon Jul 31 22:08:57 BRT 2017,true,336
"Anti-americanos, kd ... (5)?","De onde vcs tiraram essa ideia que os americanos são preconceituosos com os latinos porque acham que somente eles são americanos? O nome AMERICANO é porque os ESTADOS UNIDOS foram os primeiros a colocarem AMÉRICA no nome, quando eles ainda eram apenas 13 estados. NENHUM OUTRO PAÍS se auto intitulou AMÉRICA antes... Anti-americanos são bestas quadradas que acham que são gênios. ANTI-AMERICANOS SÃO BESTAS QUADRADAS QUE ACHAM QUE SÃO GÊNIOS.","[Governo e Política, Organizações Internacionais]",4,Mon Jul 10 22:08:57 BRT 2017,Mon Jul 31 22:08:58 BRT 2017,true,504
"Segundo a ONU, levar crianças para a igreja é violação de direitos humanos O Que Vcs Acha Disso?","Eu Acho uma PALHAÇADA da ONU , Que Eles Pensam que São !!!","[Governo e Política, Organizações Internacionais]",4,Mon Jul 10 22:08:58 BRT 2017,Mon Jul 31 22:08:58 BRT 2017,true,504
"Anti-americanos, kd ... (4)?",Vcs podem provar que os americanos - COERCITIVAMENTE - bancam seus estilos de vida obrigando os outros países a venderem seus produtos a preço de banana pra eles? Por que vcs dizem que a pobreza de Cuba é culpa do embrago dos americanos se vcs acham que os gringos são exploradores e por isso Cuba virou as costas... É inacreditável como o anti-americaninho aí embaixo é burro.,"[Governo e Política, Organizações Internacionais]",4,Mon Jul 10 22:08:58 BRT 2017,Mon Jul 31 22:08:59 BRT 2017,true,504
Qual é a doença que os religiosos fanáticos sofrem?,"Uma freira japonesa na Argentina escolhia cuidadosamente as crianças mais ""submissas"" para sofrerem abusos sexuais de sacerdotes. Ela acreditava mesmo estar fazendo o bem, não via nada de errado nisso. O mesmo dos radicais mulçumanos que matam inocentes e acham que estão fazendo o certo já que são...","[Governo e Política, Organizações Internacionais]",15,Mon Jul 31 22:08:59 BRT 2017,Mon Jul 31 22:09:00 BRT 2017,true,0
"Se o Vaticano entrar para a ONU, será ruim para todos... Considerem o que penso e sinto disso, logo mais e me digam se procede ou não:?","O Vaticano é a única nação do mundo de cunho religioso em vez de cunho político. Então, se um país católico e um país islâmico brigaram, o Vaticano será acusado de nepotismo caso defenda o primeiro e será acusado de traição caso defenda o segundo. E bem, será que estou errado? Correção (desculpem-me!): Então, se um país católico e um país islâmico brigarem, o Vaticano será acusado de nepotismo caso defenda o primeiro e será acusado de traição caso defenda o segundo. Alguém aqui, por favor, mande um e-mail ou mensagem instantânea à usuária Khoshhãl³ e avise a ela que ou ela utiliza de argumentos, provas e testemunhas, para poder comprovar e evidenciar que sou alguém autopontuador ou a denunciarei, processarei e penalizarei legalmente, estão sabendo? Mas que coisa: já não se...","[Governo e Política, Organizações Internacionais]",6,Mon Jul 31 22:09:00 BRT 2017,Mon Jul 31 22:09:01 BRT 2017,true,0
Como você vê esses extremismos ? Brasil X Escandinávia ?,"A Dinamarca segue em 1. lugar e a Noruega em 3. lugar, como países menos corruptos do mundo, em pesquisas anuais feitas por agências especializadas no assunto. Aliás, isso já é praxe e o esperado. Você se envergonha de ser brasileiro , cujo nosso país está invertido nessa pirâmide ?","[Governo e Política, Organizações Internacionais]",9,Mon Jul 31 22:09:07 BRT 2017,Mon Jul 31 22:09:08 BRT 2017,true,0
Purque o amor machuca dimais? ç.ç? '~'?,"só quiria ti amar, purque cê fez iso? me dis ç.ç","[Governo e Política, Organizações Internacionais]",15,Mon Jul 31 22:09:17 BRT 2017,Mon Jul 31 22:09:19 BRT 2017,true,0
"Porque barack Obama, matou tantos arabes nos seus 2 mandatos. se ele tivesse mais um mandato, a etenia arabe seria extinta da face da terra.?","E ele é descendente de arabes, porque os quenianos, patria do seu pai. sao um povo africano tipo dos arabes. como milhões de muçulmanos. vai entender. Obama é o maior lider presidente, em matéria de crimes contra povos do mundo inteiro. sob suas ordens expressa , as forças armadas americanas e CIA mataram milhares de pessoas de paises arabes que passou de milhões, isso sem estado de guerra declarada.ele usou e abusou da letal forças armadas americanas. na libia... Foi saqueado pela colisao de paises aliados do EUA no ataque gratuito a Libia eles alegaram que foi para pagar os gastos de guerra que eles tiveram com os ataques aéreos e terrestes, entao as bombas eos misseis eram fabricados em ouro puro. e a maior parte ficou com o governo obama, ou seja o maior roubo da... Linahe, pq existe pessoas tao bem informadas iguais a voce, e uma pa de bosais que vivem no mundo da lua iguais as respostas que tivemos aqui. eu me encho de esperança qd encontro pessoas esclarecidas iguais a voce. e me da a certeza que a luz do fim do tunel, não é um trem de marcha ré. pelo fato de noz sermos...","[Governo e Política, Organizações Internacionais]",4,Mon Jul 31 22:09:21 BRT 2017,Mon Jul 31 22:09:22 BRT 2017,true,0
De onde saem tantas viúvas do lula e da dilma?,E estão desesperadas ainda por cima ... KKKKKKKKKK,"[Governo e Política, Outras - Governo e Política]",17,Tue Jul 25 22:09:36 BRT 2017,Tue Jul 25 22:09:37 BRT 2017,true,0
Vou refutar qualquer argumento contra o anarcocapitalismo!!!! Desafio todos a refutarem-no!!!?,KKK SQN!! Sou muito burro kkkkk!!,"[Governo e Política, Outras - Governo e Política]",4,Sun Jul 30 22:09:37 BRT 2017,Sun Jul 30 23:09:42 BRT 2017,true,1
Por que os socialistas e esquerdistas em geral nunca assumem seus erros e ignorâncias? É doença?,,"[Governo e Política, Outras - Governo e Política]",10,Wed Jul 26 22:09:42 BRT 2017,Sat Jul 29 22:09:43 BRT 2017,true,72
"As manifestações do PT, pró-Lula e ""Fora Temer!"", tem tido mais balões do que gente?",,"[Governo e Política, Outras - Governo e Política]",12,Mon Jul 24 22:09:44 BRT 2017,Mon Jul 31 22:09:45 BRT 2017,true,168
"E aí, já comprou o bonequinho do Super Mito?",BOLSONARO PRESIDENTEEEEEEE!!!........................ KKKKKKKKKKKKKKKK,"[Governo e Política, Outras - Governo e Política]",4,Wed Jul 26 22:09:45 BRT 2017,Wed Jul 26 22:09:46 BRT 2017,true,0
A reforma trabalhista vai contribuir para a recuperação da economia?,,"[Governo e Política, Outras - Governo e Política]",9,Mon Jul 24 22:09:46 BRT 2017,Mon Jul 31 22:09:50 BRT 2017,true,168
Nos Estados Unidos existem prefeituras e também câmaras municipais?,"Analisem o assunto desta pergunta, respondam-na e expliquem suas respostas. Nota: Todos os usuários do Yahoo respostas podem participar e responder esta pergunta.","[Governo e Política, Outras - Governo e Política]",18,Mon Jul 17 22:09:50 BRT 2017,Mon Jul 31 22:09:53 BRT 2017,true,336
"😂😂😂😂😂😂Mercado Livre 😂😂😂😂 Os otari'o vende as coisas la achando que é mercado ou que alguem vai compra 😂😂😂 bando de burr'o né?",,"[Governo e Política, Participação Civil]",23,Mon Jul 31 15:10:16 BRT 2017,Mon Jul 31 17:10:19 BRT 2017,true,2
Por que a esquerda gosta tanto de fazer discurso de ódio e intolerância?,,"[Governo e Política, Participação Civil]",7,Mon Jul 24 22:10:20 BRT 2017,Mon Jul 31 22:10:22 BRT 2017,true,168
Isso é o que todo brasileiro deveria fazer também. Será que é tão difícil ver que apoiar corruptos é errado?,http://www.em.com.br/app/noticia/economi...,"[Governo e Política, Participação Civil]",25,Mon Jul 31 22:10:33 BRT 2017,Mon Jul 31 22:10:35 BRT 2017,true,0
"Joanna Maranhão, a nadadora que ficou em 24.º lugar nas Olimpíadas do Rio, só tem fama graças a seus chiliques pelo Twitter?",,"[Governo e Política, Participação Civil]",4,Mon Jul 31 22:10:36 BRT 2017,Mon Jul 31 22:10:37 BRT 2017,true,0
"Por que os coxinhas são traíras abandonando o Cunha, Aécio e o Temer quando eles entraram em desgraça ao contrário dos comunas que são fieis?","Os comunas são fieis aos seus líderes Lulla, Zé Dirceu, Dilma até a morte. O lula pode estuprar e matar várias criancinhas e colocar o vídeo na internet que eles não vão acreditar. Vão dizer que é invenção da Globo. Mas os coxinhas, qualquer denunciazinha de corrupção é suficiente para eles virarem as costas pra...","[Governo e Política, Participação Civil]",9,Mon Jul 31 22:10:41 BRT 2017,Mon Jul 31 22:10:43 BRT 2017,true,0
Por que um amigo meu morador da favela foi preso por portar 6 trouxas de maconha enquanto um filho de desembargadora foi solto portando?,200kg de maconha e 500 balas de fuzil Ponto40,"[Governo e Política, Polícia e Aplicação da Lei]",6,Fri Jul 28 22:10:46 BRT 2017,Sat Jul 29 22:10:48 BRT 2017,true,24
Caso tomar um enquadro posso ser preso por estar com pessoas incorretas ?,há umas semanas estive em uma festa com alguns amigos na hora de voltar voltei com amigos de amigos tbm... só que desses amigos eu era o unico de maior com 18 anos e os demais com 17...eeu possuia minha bebida eles tbm ... decidimos ir a outra festa e na hora de entrar vi que um deles tentava esconder um arma para...,"[Governo e Política, Polícia e Aplicação da Lei]",5,Fri Jul 28 22:10:48 BRT 2017,Sat Jul 29 22:10:50 BRT 2017,true,24
Você é a favor da população de bem armada ?,"Para defender ela mesmo e sua família. Por que tentam passam uma ideia que arma é perigosa, sendo que quem mata somos nós ? Nunca vi algum relato de uma arma que disparou sozinha.","[Governo e Política, Polícia e Aplicação da Lei]",8,Wed Jul 26 22:10:50 BRT 2017,Thu Jul 27 22:10:52 BRT 2017,true,24
Quando é que isso vai acontecer? (XO BOSTONARO)?,só nordestinos e trouxas sem estudos que vão votar nele!,"[Governo e Política, Polícia e Aplicação da Lei]",6,Thu Jul 27 22:10:52 BRT 2017,Thu Jul 27 22:10:53 BRT 2017,true,0
A Pena de Morte soluciona os problemas dos presídios e a insegurança no Brasil?,Creio que a Pena de Morte pode contribuir significativamente para reduzir a insegurança porque a reciproca seria verdadeira.,"[Governo e Política, Polícia e Aplicação da Lei]",6,Tue Jul 25 22:10:57 BRT 2017,Wed Jul 26 22:11:00 BRT 2017,true,24
Por que no Brasil existe tanta violência e malandragem?,,"[Governo e Política, Polícia e Aplicação da Lei]",15,Mon Jul 17 22:11:00 BRT 2017,Mon Jul 31 22:11:02 BRT 2017,true,336
Você acredita que esse problema de segurança pública pelo qual o Brasil vem passando um dia será solucionado?,,"[Governo e Política, Polícia e Aplicação da Lei]",4,Mon Jul 24 22:11:02 BRT 2017,Tue Jul 25 22:11:05 BRT 2017,true,24
Fraudolento email do Bradesco?,"Recebi um email da cyhn.santander@edelglanz.ch que diz: --------------------------------------------------------- Prezado (a) cliente: O motivo pelo qual estamos entrando em contato, é para informar um problema encontrado em seu sistema. Verificamos que seu módulo de proteção encontra-se desatualizado em nosso...","[Governo e Política, Polícia e Aplicação da Lei]",17,Mon Jul 17 22:11:06 BRT 2017,Mon Jul 31 22:11:07 BRT 2017,true,336
Posso usar um distintivo de policial na minha carteira mesmo não sendo?,,"[Governo e Política, Polícia e Aplicação da Lei]",5,Mon Jul 24 22:11:13 BRT 2017,Mon Jul 31 22:11:17 BRT 2017,true,168
Preso a 1 ano e 2 meses eo juiz concedeu progressão de regime do semi aberto para aberto queria saber quanto tempo leva pra ele ser solto?,Meu nome é thaynar moro no espírito santo,"[Governo e Política, Polícia e Aplicação da Lei]",3,Mon Jul 24 22:11:17 BRT 2017,Mon Jul 31 22:11:20 BRT 2017,true,168
